folder_name,file_name,model,mean_input_tokens,mean_output_tokens,concurrent_requests,results_ttft_s_mean,results_inter_token_latency_s_mean,results_end_to_end_latency_s_mean
hicachefile10,qwen3_16000_1000_24_1766110472910_summary.json,qwen3,16000,1000,24,6.727252526582258,17.055204313823943,23.79046568134072
hicachefile10,qwen3_16000_1000_24_1766118165378_summary.json,qwen3,16000,1000,24,6.491738677328006,17.380227826962592,23.88100703987584
hicachefile10,qwen3_16000_1000_24_1766117066284_summary.json,qwen3,16000,1000,24,6.276955177369625,17.49179901808381,23.782297738915076
hicachefile10,qwen3_16000_1000_24_1766115988068_summary.json,qwen3,16000,1000,24,6.165015292550379,17.61750700142324,23.794742520544485
hicachefile10,qwen3_16000_1000_24_1766113759502_summary.json,qwen3,16000,1000,24,6.559213993961748,16.928742381022314,23.500942334923213
hicachefile10,qwen3_32000_1000_24_1766116213919_summary.json,qwen3,32000,1000,24,35.677765728964005,13.587479645821443,49.27517807713351
hicachefile10,qwen3_32000_1000_24_1766113989213_summary.json,qwen3,32000,1000,24,33.85389699650356,14.792494041376798,48.653661185705765
hicachefile10,qwen3_32000_1000_24_1766118396744_summary.json,qwen3,32000,1000,24,35.66606626933208,12.654386297522773,48.327865211297954
hicachefile10,qwen3_32000_1000_24_1766119504391_summary.json,qwen3,32000,1000,24,36.0638774192048,12.271442938740323,48.34283725807958
hicachefile10,qwen3_32000_1000_24_1766111813505_summary.json,qwen3,32000,1000,24,34.98624431703987,12.323281605841595,47.31865219650111
hicachefile10,qwen3_32000_1000_24_1766120612855_summary.json,qwen3,32000,1000,24,43.074539079835326,11.6183913596346,54.70040630625105
hicachefile10,qwen3_32000_1000_24_1766112913956_summary.json,qwen3,32000,1000,24,35.80510551559079,13.608533178714554,49.4168958643786
hicachefile10,qwen3_32000_1000_24_1766117306584_summary.json,qwen3,32000,1000,24,40.920148010499055,11.788082507584335,52.714874128292045
hicachefile10,qwen3_32000_1000_24_1766115107420_summary.json,qwen3,32000,1000,24,37.58490176566556,12.45868592493927,50.05327026233135
hicachefile10,qwen3_32000_1000_24_1766110704479_summary.json,qwen3,32000,1000,24,37.433920990707215,12.300117485700294,49.74435160870295
